url_post,username,komentar,tanggal_komentar
https://www.instagram.com/p/DTWjddHEpKv/,rofika_115,"Semoga terjaga kebersihannya, dan terawat.. 🫡",2026-01-11 16:35:37
https://www.instagram.com/p/DTWjddHEpKv/,woelan_rahma,"Semoga selalu terawat, dijaga keindahan dan kebersihannya.",2026-01-17 11:40:31
https://www.instagram.com/p/DTWjddHEpKv/,rifkypedia.id,Mending drainase kro tata kotane dibenahi sek min ben ojo ndang udan klebus banjir😂😂,2026-01-11 11:13:27
https://www.instagram.com/p/DTWjddHEpKv/,p_steinmeijer_al_ikhsan,Semoga bersih dan terawat,2026-01-11 12:31:35
https://www.instagram.com/p/DTWjddHEpKv/,ipin_mitim,"Gajah mungkur luas, nama jalannya apa ya ?",2026-01-15 18:00:04
https://www.instagram.com/p/DTWjddHEpKv/,jarot_prasetiyo,"Kemarin lewat sana,tukang parkir e banyak,semoga aja tarif parkirnya tidak ugal""an...sesuai aturan perwil😁🤓",2026-01-17 09:07:48
https://www.instagram.com/p/DTWjddHEpKv/,kebosevenfold,Wkwkk Jik sepi,2026-01-11 10:22:57
https://www.instagram.com/p/DTUz6KXEjo0/,finalayuning,Langkah maju Pemkot Semarang dalam menerapkan manajemen talenta secara berkelanjutan. Keren dan inspiratif,2026-01-11 15:31:02
https://www.instagram.com/p/DTUz6KXEjo0/,sekarlwangi,Prestasi yang membanggakan! Manajemen talenta yang baik akan berdampak besar pada kualitas pelayanan publik.,2026-01-11 15:29:20
https://www.instagram.com/p/DTUz6KXEjo0/,meylisasalsabilah,Penghargaan ini menunjukkan keseriusan Pemkot Semarang dalam menempatkan kompetensi dan kepemimpinan sebagai prioritas,2026-01-11 15:31:32
https://www.instagram.com/p/DTUz6KXEjo0/,miftahullzaanah,Selamat Pemkot Semarang atas penghargaan dari BKN RI. Ini bukti nyata komitmen dalam membangun ASN yang profesional dan berintegritas.,2026-01-11 15:28:28
https://www.instagram.com/p/DTUz6KXEjo0/,febriiyansyahhh,Apresiasi setinggi-tingginya untuk Pemkot Semarang. Semoga menjadi contoh bagi daerah lain dalam pengelolaan ASN.,2026-01-11 15:29:52
https://www.instagram.com/p/DTUPvftEnys/,novem2020novem,❤️❤️❤️,2026-01-13 07:58:01
https://www.instagram.com/p/DTUPvftEnys/,penitipananjingsemaranghiroki,😍,2026-01-10 16:04:30
https://www.instagram.com/p/DTUPvftEnys/,ariany_sudjana,Kok rumah makan kelengan ga masuk?,2026-01-17 12:36:59
https://www.instagram.com/p/DTUPvftEnys/,herywibadi,"Rumah Makan ""KELENGAN"" ??
Sate & Sop yang luar biasa🔥🔥",2026-01-17 08:34:09
https://www.instagram.com/p/DTUPvftEnys/,sinikuuuberesin_yaaa,😍😍😍,2026-01-10 12:27:48
https://www.instagram.com/p/DTUPvftEnys/,remah_krakers,soto pak man mlebu rekomendasi jal @sumedhil 😂,2026-01-10 20:55:23
https://www.instagram.com/p/DTUPvftEnys/,choi_rz4,Kucingan pak gik legend,2026-01-10 13:45:58
https://www.instagram.com/p/DTUPvftEnys/,semarang_spa_,❤️❤️❤️,2026-01-11 04:48:40
https://www.instagram.com/p/DTUPvftEnys/,aw_rakhman,sate ayam gadjah mada? tanya harga dulu aja😂😂😂,2026-01-11 18:56:53
https://www.instagram.com/p/DTUPvftEnys/,menitidiri,"Ga ngenalin Es Kelapa Muda Pak JiMin, Pak Ambon 😂 ditempat lain es degan nya gak kek mereka lho",2026-01-10 20:42:21
https://www.instagram.com/p/DTUPvftEnys/,laksmitanaomi,Soto soenaryo mana ini,2026-01-16 21:30:52
https://www.instagram.com/p/DTUPvftEnys/,esgempolpasarjohar,Es Gempol gak masuk 😁,2026-01-10 18:20:52
https://www.instagram.com/p/DTUPvftEnys/,kanghafidz_30,Tahu gimbal pak Edi min?,2026-01-10 15:16:28
https://www.instagram.com/p/DTUPvftEnys/,habluhomemade,"Bolang-baling, untir2 ga pernah masuk kuliner Semarang ya padahal itu sudah ada di gang Lombok bareng Lunpia.",2026-01-10 19:40:04
https://www.instagram.com/p/DTUPvftEnys/,cendirusdiana,Gudeg abimanyu alamatnya salah min,2026-01-10 13:08:52
https://www.instagram.com/p/DTUPvftEnys/,ahmad.kefin.sugandy.50,Wedang tahu mulai langka,2026-01-10 13:14:06
https://www.instagram.com/p/DTUPvftEnys/,hardiyantoricky,Mie ayam ga ada ini?,2026-01-10 11:47:02
https://www.instagram.com/p/DTUPvftEnys/,claretaas,soto pak man🫶🏻,2026-01-19 18:04:26
https://www.instagram.com/p/DTUPvftEnys/,gulali_smg,Kurang gulali jadul min😍,2026-01-10 12:21:40
https://www.instagram.com/p/DTUPvftEnys/,nikmah_rohmatun,daerah ngaliyan min🙌,2026-01-11 06:23:29
https://www.instagram.com/p/DTUPvftEnys/,angkringansoker,"wahhh, cocok nih. buat warga tembalang, bisa cobain soto ayam kami di citra grand, ada lauk pendamping lumpia jugaa, gas lurr mampir ke soto pagi angkringan soker🔥🔥",2026-01-10 15:38:24
https://www.instagram.com/p/DTUPvftEnys/,satriamugas774,slide 20 nama warungnya apa min? biar jelas,2026-01-13 06:33:58
https://www.instagram.com/p/DTUPvftEnys/,ad1tyasaja,Bakso Do'a Ibu buka juga Jl Durian Raya Banyumanik (ujung exit tol Ada),2026-01-10 11:43:08
https://www.instagram.com/p/DTUPvftEnys/,max.ichi,Soto Pak Man 😢? Ga ramah buat kantongku. Sama kaya Bangkong. Cocoknya buat PNS aja. Bokoran masih agak mending.. aku cocoke ya seng murmer wae yg 6-10ewu sak mangkok. Rasane yo 11 12,2026-01-11 03:40:02
https://www.instagram.com/p/DTUPvftEnys/,hariawan_wibisono,Kok g ad cap 3 dewa? (Bertanya dengan nada halus) 🥺,2026-01-15 08:59:01
https://www.instagram.com/p/DTUPvftEnys/,yogawisaksono,Gudeg koyor coba Gudeg Bu Kristin jl Kelud.,2026-01-17 05:27:17
https://www.instagram.com/p/DTUPvftEnys/,dapoersemarfoodcourt,ada kita juga nih min.. yuk mampir di @dapoersemarfoodcourt,2026-01-17 12:56:05
https://www.instagram.com/p/DTRi1eTkpen/,sewa_freezer_showcase_semarang,❤️,2026-01-10 17:38:30
https://www.instagram.com/p/DTRi1eTkpen/,penitipananjingsemaranghiroki,😍,2026-01-10 16:20:55
https://www.instagram.com/p/DTRi1eTkpen/,azkasemarang.id,🔥🔥🔥🔥,2026-01-18 00:17:59
https://www.instagram.com/p/DTRi1eTkpen/,claudyaaura_cinta,🔥🔥❤️,2026-01-09 11:27:18
https://www.instagram.com/p/DTRi1eTkpen/,joki_skripsi.semarang,😍😍,2026-01-10 01:03:42
https://www.instagram.com/p/DTRi1eTkpen/,sewa_freezer_showcase_semarang,😍😍😍😍🔥🔥❤️❤️,2026-01-10 17:38:30
https://www.instagram.com/p/DTRi1eTkpen/,ocaa.ria,❤️,2026-01-09 10:53:54
https://www.instagram.com/p/DTRi1eTkpen/,triya.69.sasha,daftarnya bayar ga?,2026-01-09 17:23:38
https://www.instagram.com/p/DTRi1eTkpen/,sinikuuuberesin_yaaa,😍😍,2026-01-09 10:09:27
https://www.instagram.com/p/DTRi1eTkpen/,wahyusuryaadi9933,Semoga acaranya berjalan dengan lancar & sukses,2026-01-09 11:50:06
https://www.instagram.com/p/DTRi1eTkpen/,xn.hendriansyah_sunjoyo93,"Kesel tok , peserta rak kerumat. Wes nggo biaya dewe, iseh dikon ngenteni pejabat pejabate seng kesuwen. Dikiro pakaiane enteng po Pye, mosok kon Ready 6 sore pejabate podo teko jam 8, yo Bongko!",2026-01-13 07:54:58
https://www.instagram.com/p/DTRi1eTkpen/,pijat_semarang_massage_terapis,Wahh kerenn,2026-01-11 12:51:24
https://www.instagram.com/p/DTRi1eTkpen/,mariyati868,Wayah udan kok mengadakan karnafal ki sopo seng arep nonton,2026-01-10 04:40:29
https://www.instagram.com/p/DTRi1eTkpen/,kawandessert.id,untukk tenant umkm nya ada ngg kaa,2026-01-10 06:57:04
https://www.instagram.com/p/DTRi1eTkpen/,konveksi_seragam_pdh_semarang,❤️🔥 semangat semuanya,2026-01-15 20:47:34
https://www.instagram.com/p/DTRi1eTkpen/,oemiwahyuni,Wayah udan terus bolo,2026-01-09 17:43:43
https://www.instagram.com/p/DTRi1eTkpen/,tzaao,@elzimp melu yok,2026-01-10 05:31:06
https://www.instagram.com/p/DTRi1eTkpen/,ylzwrirkhm,Semoga acaranya lebih tertata kembali untuk sterilisasi rute yang dilalui🙌,2026-01-11 08:17:45
https://www.instagram.com/p/DTRi1eTkpen/,chiro_garnacho,semoga acaranya tertib dan semakin meriah,2026-01-09 10:14:11
https://www.instagram.com/p/DTRi1eTkpen/,hyuman.pilterest,dugderane mulai tanggal berapa ya om? @semarangpemkot,2026-01-19 08:20:04
https://www.instagram.com/p/DTRi1eTkpen/,kevd421,Semoga gak banjir,2026-01-09 11:17:19
https://www.instagram.com/p/DTRi1eTkpen/,bee_mahesaa,Barongsai LED masuk gak min?,2026-01-15 15:32:20
https://www.instagram.com/p/DTNFPRiEqUT/,tokomerekah,Terima kasihhh❤🙌🙌,2026-01-07 17:37:57
https://www.instagram.com/p/DTNFPRiEqUT/,iiseptia90,Bisa nih 😍 @putri_wija,2026-01-07 19:03:22
https://www.instagram.com/p/DTNFPRiEqUT/,haekal_volunteer,"@microlibrary_warakkayu tempatnya bagus, punya pengalaman pernah kesana gak dibolehin masuk gara² gak bawa kaos kaki 😂",2026-01-07 18:45:43
https://www.instagram.com/p/DTNFPRiEqUT/,afifahizaa,neng kita masuk frame wkwk @giskhawari,2026-01-07 20:22:00
https://www.instagram.com/p/DTNFPRiEqUT/,herujunt__,@septiarrobert,2026-01-08 20:14:08
https://www.instagram.com/p/DTNFPRiEqUT/,feast_vanilla,@koppi__hitam,2026-01-13 15:11:49
https://www.instagram.com/p/DTNFPRiEqUT/,yustia239,Ada yg udah pernah didatangi @thifaputry ?,2026-01-11 15:31:27
https://www.instagram.com/p/DTNFPRiEqUT/,________.omo,@malikhans_,2026-01-13 21:49:25
https://www.instagram.com/p/DTNFPRiEqUT/,dhikosugandhiko__,@faaathan_,2026-01-08 01:12:56
https://www.instagram.com/p/DTNFPRiEqUT/,ndhakurniashi,Penulis NH dini buka perpus juga y min di daerah ngaliyan,2026-01-07 18:16:34
https://www.instagram.com/p/DTNFPRiEqUT/,chandra_cdf,"Pengen ke @microlibrary_warakkayu , tapi pas weekend malah tutup😢",2026-01-07 18:09:58
https://www.instagram.com/p/DTNFPRiEqUT/,ratihdarso,Gini lo jam perpustakaan itu😂😂 mosok perpustakaan pemkot kok jam 3 tutup ki lo sopo sek meh rono,2026-01-07 20:07:59
https://www.instagram.com/p/DTNFPRiEqUT/,fidah_zm,udah pernah yg KANG PUTU 👏,2026-01-08 00:35:57
https://www.instagram.com/p/DTNFPRiEqUT/,jajaiceshop,Terimakasih Semarangpemkot🙌❤️ yang mau baca buku dari Taiwan - Belanda - Jepang - Indo bisa mampir ke cafe kecil kita🫶🏻,2026-01-08 10:48:17
https://www.instagram.com/p/DTNFPRiEqUT/,iykyk.ikan_sapusapu,"@qhyuuu_ giliran Deket Gunpat, bukannya malah sore. 😥",2026-01-08 20:33:58
https://www.instagram.com/p/DTNFPRiEqUT/,silviasetyoningrum_,Rekomendasi lainnya adalah dengan join komunitas baca @bookclub_semarang 😍 buat temen-temen member bisa pinjam buku di @perpuskawan juga loh! 👀❤️,2026-01-07 18:12:18
https://www.instagram.com/p/DTNFPRiEqUT/,alsyhanna,Bucket list to goooo ⭐ ntar mau ke sana satu2🙂‍↕️,2026-01-19 21:10:06
https://www.instagram.com/p/DTNFPRiEqUT/,penitipananjingsemaranghiroki,🔥,2026-01-19 19:23:29
https://www.instagram.com/p/DTNFPRiEqUT/,dianapriliazz,"@puspita.mugiyono, @ilmiyh_ ih kangen kang putu wey",2026-01-18 19:49:15
https://www.instagram.com/p/DTNFPRiEqUT/,melia.luciana,"Sukses terus Kedai Kang Putu area sekitar Unnes, dapat kopi dapet ilmu langsung dari pakarnya👏🔥❤️@karee",2026-01-16 15:59:45
https://www.instagram.com/p/DTNFPRiEqUT/,nurulllaini1710,Bukannya malah malu ya krn perpuskot sendiri malah nggak masuk list…..? 😌,2026-01-14 18:49:18
https://www.instagram.com/p/DTNFPRiEqUT/,koppi__hitam,Sat set,2026-01-13 16:47:10
https://www.instagram.com/p/DTNFPRiEqUT/,tjiptorukmi,Ada Aksara Cafe juga kak di perpustakaan provinsi jateng di sriwijaya,2026-01-13 03:54:13
https://www.instagram.com/p/DTNFPRiEqUT/,arasidestory,"Bikin perpusatakan yg buka sampe minggu dong bu, tingkatkan minat baca di kota semarang @agustinawilujengp",2026-01-11 14:41:29
https://www.instagram.com/p/DTNFPRiEqUT/,pipit.martin,Kbanyakan jam bukanya sma kya jam kerja...pdgal pengin duduk n baca dsna....,2026-01-11 11:42:04
https://www.instagram.com/p/DTNFPRiEqUT/,xyraa_undomiel,Book boss sering tutup pas kesana😢,2026-01-10 22:30:47
https://www.instagram.com/p/DTNFPRiEqUT/,itssandiss,@semarangpemkot bisa kaliperpusnya dibikin kaya Perpus TIM Jakarta,2026-01-10 21:36:01
https://www.instagram.com/p/DTNFPRiEqUT/,moenasiah,Suwun minnnnnnnnnnn. Kalian segera mampir ya 🥰,2026-01-10 18:58:00
https://www.instagram.com/p/DTNFPRiEqUT/,sampunmaos,Saya punya satunya amin paling gede,2026-01-10 13:04:17
https://www.instagram.com/p/DTNFPRiEqUT/,amel.suhendar,"Pernah k pasar antik, dapet buku anak bagusss murah lagii 😍",2026-01-09 21:09:32
https://www.instagram.com/p/DTNFPRiEqUT/,arvigvig,Kak yang sejalan atau searah mana saja ya kak? Barangkali satu hari bisa kemana saja yang bisa dijangkau dengan jarak yang cukup berdekatan,2026-01-09 20:38:35
https://www.instagram.com/p/DTNFPRiEqUT/,azzahraegeng,Kedai Kang Putu. MasyaaAllah dosen fav saya dlu,2026-01-09 19:04:21
https://www.instagram.com/p/DTNFPRiEqUT/,lvianghni,gaada semarang barat kah? yaudah peluang inimah,2026-01-09 17:59:11
https://www.instagram.com/p/DTNFPRiEqUT/,deeana.fara,Eh di klarifikopi ada koleksi buku2 jg ya. Baru tau pdhl dekat rumah ini,2026-01-09 10:42:02
https://www.instagram.com/p/DTNFPRiEqUT/,sifaayu._,noted,2026-01-09 10:20:24
https://www.instagram.com/p/DTNFPRiEqUT/,ard1pras,"Perpus depan TBRS paling enak sih buat baca buku. Cuma sayang jam operasionalnya, kyk bukan pembaca buku. 🫣",2026-01-08 22:52:17
https://www.instagram.com/p/DTNFPRiEqUT/,djsam_konveksi_semarang,Ini bisa pinjam buku d lokasi tsb ya kak?,2026-01-08 20:25:02
https://www.instagram.com/p/DTNFPRiEqUT/,adr_icha,"Perpus provinsi dan kota ga masuk list ya, pantesan sih org jam 1 udh tutup😂",2026-01-08 09:47:06
https://www.instagram.com/p/DTNFPRiEqUT/,maeru_tour,😍😍😍,2026-01-08 08:46:12
https://www.instagram.com/p/DTNFPRiEqUT/,jajanan.pasar.semarang,apik ya konsep e toko buku jadul di stadion,2026-01-08 08:41:14
https://www.instagram.com/p/DTNFPRiEqUT/,andinapuspa,Info yang mantap 👍,2026-01-07 22:30:33
https://www.instagram.com/p/DTNFPRiEqUT/,syam_purwaningsih,Dimana lokasinya min,2026-01-07 20:17:15
https://www.instagram.com/p/DTNFPRiEqUT/,anique_prayogi,Wih... @neni2111 ada kereeen..keren..😍,2026-01-07 18:05:42
https://www.instagram.com/p/DTNFPRiEqUT/,andrixism,Kalo co-working space gratis ada ga min?,2026-01-07 16:31:28
https://www.instagram.com/p/DTJ3FH5Es1J/,ahmad_lisan99,👏👏👏👏,2026-01-18 09:17:55
https://www.instagram.com/p/DTJ3FH5Es1J/,ginalputri,Pesantren semakin kuat sebagai pusat pendidikan dan pemberdayaan masyarakat,2026-01-08 15:12:50
https://www.instagram.com/p/DTJ3FH5Es1J/,naylalrizkina,"Alhamdulillah, langkah maju untuk kemajuan pesantren di Kota Semarang.",2026-01-08 15:11:16
https://www.instagram.com/p/DTJ3FH5Es1J/,zahroarthasyaa,@annayyifa @_khowash_,2026-01-06 20:56:10
https://www.instagram.com/p/DTJ3FH5Es1J/,nbz.journey,"Tooppp, tinggal pelaksanaannya aja yg perlu dikawal bareng2 😍",2026-01-07 09:23:17
https://www.instagram.com/p/DTJ3FH5Es1J/,ulyaa_nissa,Santri @pprqkaumansemarang selalu terdepan🔥,2026-01-17 15:37:43
https://www.instagram.com/p/DTJ3FH5Es1J/,tarilnuraini,Apresiasi setinggi-tingginya untuk DPRD dan Pemkot Semarang,2026-01-08 15:12:11
https://www.instagram.com/p/DTJ3FH5Es1J/,rizki.hermawan89,Perda ini bukti nyata kepedulian pemerintah terhadap pendidikan pesantren,2026-01-08 15:11:45
https://www.instagram.com/p/DTJ3FH5Es1J/,miftahullzaanah,Kebijakan yang sangat tepat dan berpihak pada santri,2026-01-08 15:13:25
https://www.instagram.com/p/DTJ3FH5Es1J/,henrirevalde,mohon ijin bu walikota @agustinawilujengp dan @pantaimarinasemarang mohon ijin terkait pengambilan air laut untuk keperluan penelitian skripsi di pantai marina apakah benar perlu membayar 25rb/galon ya? mohon dibantu juga mas @adebhakti,2026-01-06 18:58:38
https://www.instagram.com/p/DTIQfw5kgt0/,rentalmobil_semarangans,😍,2026-01-06 02:59:43
https://www.instagram.com/p/DTIQfw5kgt0/,sewa_freezer_showcase_semarang,😍😍😍😍😍🔥🔥🔥❤️❤️❤️,2026-01-06 09:29:43
https://www.instagram.com/p/DTIQfw5kgt0/,may.javanica,Beauty class with emina pendaftarannya dmn min?,2026-01-05 19:33:39
https://www.instagram.com/p/DTIQfw5kgt0/,penitipananjingsemaranghiroki,🔥,2026-01-06 19:37:17
https://www.instagram.com/p/DTIQfw5kgt0/,tekkkkkonlyy,🔥,2026-01-06 18:52:34
https://www.instagram.com/p/DTIQfw5kgt0/,ariyantox17,Siap Gassssss Sriboga konser LAVORA Sama Sriboga Run 🔥🔥🔥,2026-01-05 23:59:11
https://www.instagram.com/p/DTIQfw5kgt0/,zafira_wallpaper,Flyer yang Ceto liat dimana min??tulisan cuilik2😮😮,2026-01-06 10:46:44
https://www.instagram.com/p/DTIQfw5kgt0/,sinikuuuberesin_yaaa,😍😍😍,2026-01-05 20:23:24
https://www.instagram.com/p/DTIQfw5kgt0/,andreadriaan,@gembus_banana,2026-01-06 23:48:56
https://www.instagram.com/p/DTIQfw5kgt0/,namjinreal95,udah gak pernah ada pameran buku lagi ya di gedung wanita semenjak covid😓,2026-01-07 15:36:12
https://www.instagram.com/p/DTIQfw5kgt0/,yunie_kanaya,Waahh ada Wedding expo di queen city ya.. Gaasss🔥🔥🔥,2026-01-05 23:17:28
https://www.instagram.com/p/DTIQfw5kgt0/,santikramapratama,Info yang sekar taman dong,2026-01-08 21:46:17
https://www.instagram.com/p/DTIQfw5kgt0/,iinmarinda18,Beauty class with emina🔥,2026-01-06 05:03:50
https://www.instagram.com/p/DTIQfw5kgt0/,sribogafestival,Catat tanggalnya 31 Jan - 1 Februari 2026 🤩,2026-01-08 23:08:18
https://www.instagram.com/p/DTIQfw5kgt0/,aandcabrasz,Acaranya bakalan pecah soalnya ada mc hits nya @ocha_layya 😍,2026-01-06 13:27:51
https://www.instagram.com/p/DTIQfw5kgt0/,urbanmarketfest,Terimkasih min ❤️❤️,2026-01-06 10:38:29
https://www.instagram.com/p/DTIQfw5kgt0/,putramahdipratama,Kalo ikut tes TOEFL gimana,2026-01-07 22:21:21
https://www.instagram.com/p/DTIQfw5kgt0/,srtk.lin,kok gaada bazar/ festival/ pameran buku kakk,2026-01-05 22:51:22
https://www.instagram.com/p/DTIQfw5kgt0/,koempoelbersama,Thank u Pemkot Semarang 😍 buat info piknik bersama & beauty class Viva bisa ke @koempoelbersama ❤️,2026-01-06 12:57:07
https://www.instagram.com/p/DTIQfw5kgt0/,miss_alifa,tgl 8januari 2026 benar ada event d kotalama tdk ya?,2026-01-05 20:01:10
https://www.instagram.com/p/DTIQfw5kgt0/,elyanachyrn_,mau infonya yang piknik bersama tgl 10 dong,2026-01-06 09:37:07
https://www.instagram.com/p/DTIQfw5kgt0/,adit_widodoputra,EO nya Ordal semua !,2026-01-07 19:43:20
https://www.instagram.com/p/DTIQfw5kgt0/,chickensndutz,"Event sriboga yg tgl 31, kl mau ikutan caranya gimana,pliss infonya",2026-01-13 09:24:05
https://www.instagram.com/p/DTHyYP4kiB6/,djsam_konveksi_semarang,👏,2026-01-06 22:09:16
https://www.instagram.com/p/DTHyYP4kiB6/,anjas_yn,Semoga dibarengi dengan pemeliharaan kawasan kota lama.,2026-01-05 23:43:35
https://www.instagram.com/p/DTHyYP4kiB6/,roni_kurniawan205,Bonbin mangkang diperhatikan min @semarangpemkot kewane akeh seng ketok lemes². Opo meneh Macan karo Singone mesake. Gering².,2026-01-08 09:05:08
https://www.instagram.com/p/DTHyYP4kiB6/,naylalrizkina,"Keren, antisipasi banjirnya serius banget",2026-01-05 18:38:58
https://www.instagram.com/p/DTHyYP4kiB6/,dony_aldise,Makasih Ibu Wali Kota @agustinawilujengp dan Bapak Wakil Wali Kota @iswaraminuddin ❤️❤️❤️,2026-01-06 18:59:16
https://www.instagram.com/p/DTHyYP4kiB6/,meylisasalsabilah,Wisata Semarang emang nggak pernah bosenin,2026-01-05 18:38:13
https://www.instagram.com/p/DTHyYP4kiB6/,finalayuning,Semarang Sepekan selalu jadi bacaan favorit,2026-01-05 18:37:36
https://www.instagram.com/p/DTHyYP4kiB6/,bambang_laras12,"Yuk Pemkot kota Semarang mengikuti @dedimulyadi71  mengumumkan hasil kerja dan laporan pertanggungjawaban keuangan kepada masyarakat melalui edia sosial, agar diketahui publik secara terbuka. Terima kasih https://www.threads.com/@dedimulyadi71/post/DTHI86IDwCE?xmt=AQF0QtOuPKzjMQrT98W5Qmv1zIcR42P0VHuQNjCtENlAfTKPrENtvzK8pAmvTIlghkw1MWH1&slof=1",2026-01-05 16:01:10
https://www.instagram.com/p/DTDBPW8kqBH/,erlitardiana,kereeen 😍,2026-01-04 14:51:19
https://www.instagram.com/p/DTDBPW8kqBH/,carrea.id,Terimakasih @semarangpemkot supportnya luar biasa untuk UKM Semarang 😍😍😍,2026-01-04 14:50:07
https://www.instagram.com/p/DS_y1p9ku4r/,soetomolecturer,🔥🔥🔥,2026-01-02 15:41:38
https://www.instagram.com/p/DS_y1p9ku4r/,derivahbiter,❤️❤️,2026-01-03 07:53:31
https://www.instagram.com/p/DS_y1p9ku4r/,purnomo13018,❤️,2026-01-02 12:54:18
https://www.instagram.com/p/DS_y1p9ku4r/,alkhalifi427,Semoga lancar dan amanah smpe 2029....bu wali👏👏👏,2026-01-02 19:21:25
https://www.instagram.com/p/DS_y1p9ku4r/,trcromy,🔥,2026-01-02 22:01:10
https://www.instagram.com/p/DS_y1p9ku4r/,dewiestianggun,"Bu, kpn semarang ngg bertmbh banjirrr",2026-01-09 09:21:41
https://www.instagram.com/p/DS_y1p9ku4r/,nuraeny_le,Sehat selalu Bu Walikota Semangat terus membangun Kota Semarang,2026-01-03 20:34:29
https://www.instagram.com/p/DS_y1p9ku4r/,j_djoe,No coment,2026-01-03 15:50:11
https://www.instagram.com/p/DS_y1p9ku4r/,smk.mudasemarang,Semoga Semarang lebih baik,2026-01-02 19:03:25
https://www.instagram.com/p/DS_y1p9ku4r/,1974khoerudin,"Semoga kota semarang terus maju...
Lanjutkan program 25 juta ...",2026-01-03 23:32:54
https://www.instagram.com/p/DS_y1p9ku4r/,indrawati5827,Sukses terusss Bu wali .lancar jaya pemerintahan kota Semarang,2026-01-03 04:50:21
https://www.instagram.com/p/DS_y1p9ku4r/,mic.ha822,Tinggal buktikan ke masyarakat🔥,2026-01-03 05:22:05
https://www.instagram.com/p/DS_y1p9ku4r/,adit_widodoputra,Ujung ujungnya masuk Hotel Bulu,2026-01-03 16:10:13
https://www.instagram.com/p/DS_y1p9ku4r/,9u5t39uh,Wah ...sing Ng mburine walikota nempel ketat terus....😂😂,2026-01-02 15:52:21
https://www.instagram.com/p/DS_y1p9ku4r/,dmitugu,"Berdampak banjir di wilayah Tugu, selamanya 😂",2026-01-11 08:18:38
https://www.instagram.com/p/DS_y1p9ku4r/,annie_uchie,Tolong dishub digerakkan utk tertibkan parkir di jln Pandanaran depan oleh2 bikin macet...masa melanggar aturan koq dibawah rambu persis,2026-01-02 17:03:59
https://www.instagram.com/p/DS_y1p9ku4r/,3hand0k0,"cb di cek hari pertama,banyak yg masuk/ masih cuti?",2026-01-02 13:44:10
https://www.instagram.com/p/DS_y1p9ku4r/,harun_sigit_prasetyo,"Sukses dulu Bu kuasai segala lini untuk menaikkan kualitas ASN khususnya mentalnya. Next tahun ke2 untuk bekerja lebih bersih, gandeng aparat yang bersih dan yang mendahulukan kepentingan rakyat, yang tangguh dan berani. Ntar tahun ke3 diupayakan penyisiran dari korupsi y Bu tegas berani dengan semua resikonya. Dari awal bertindak lebih hati hati karena banyak yang akan jadi lawan anda. Tetap semangatttt 👏🙌",2026-01-15 15:53:56
https://www.instagram.com/p/DS_y1p9ku4r/,imamriyanto459,"Rutinitas dlm sekian waktu tertentu unt melihat perkembangan dan kekurangan dlm kebijakan yg di jalankan, thd : infrastruktur, kebersihan lingkgn, pedgng kaki5 dan yg lain2 perlu unt di Update",2026-01-06 16:40:06
https://www.instagram.com/p/DS_y1p9ku4r/,imamriyanto459,Saya akan pantau kinerja Bu wali !,2026-01-06 16:37:01
https://www.instagram.com/p/DS9QutlkqE-/,febriiyansyahhh,Harmoni lintas agama seperti ini patut menjadi contoh bagi daerah lain,2026-01-01 22:37:28
https://www.instagram.com/p/DS9QutlkqE-/,ginalputri,"Kegiatan yang sangat bermakna, mencerminkan Semarang sebagai kota yang menjunjung tinggi toleransi dan persatuan",2026-01-01 22:35:35
https://www.instagram.com/p/DS9QutlkqE-/,finalayuning,Tahun baru disambut dengan kesederhanaan namun sarat makna. Sangat menginspirasi,2026-01-01 22:38:08
https://www.instagram.com/p/DS9QutlkqE-/,sekarlwangi,Bangga melihat Kota Semarang mengedepankan nilai kemanusiaan dan solidaritas,2026-01-01 22:36:50
https://www.instagram.com/p/DS9QutlkqE-/,miftahullzaanah,Pergantian tahun dengan doa bersama adalah pilihan yang bijak dan penuh empati. Semoga membawa berkah bagi semua,2026-01-01 22:36:19
https://www.instagram.com/p/DS9QutlkqE-/,chri.ss6237,"Lintas Agama.....DAMAI SEMARANG,dengan saling toleransi antar umat beragama.😍",2026-01-05 14:10:36
https://www.instagram.com/p/DS9QutlkqE-/,kurniawan7928,"Yth Ibu @agustinawilujengp Bp.@iswaraminuddin tolong diperhatikan Terowongan Jl. Karangingas  akses padat warga PP baik ke sekolah, berangkat kerja & kalo malam gelap gulita terlihat singup, mohon Dinas terkait bisa memberi lampu penerangan  di Terowongan Karangingas . agar warga nyaman lewat di terowongan tersebut. Terimakasih 🙏🏽",2026-01-06 21:01:51
https://www.instagram.com/p/DS8_dsjEvn9/,sintyajomblo97,Happy new year semuanya 😊☺🎉🎉,2026-01-02 19:17:58
https://www.instagram.com/p/DS8_dsjEvn9/,semarang_spa_,🔥,2026-01-01 10:59:11
https://www.instagram.com/p/DS8_dsjEvn9/,meylisasalsabilah,"Resolusi 2026: lebih konsisten, lebih bersyukur, dan tidak menunda hal baik",2026-01-01 22:31:59
https://www.instagram.com/p/DS8_dsjEvn9/,naylalrizkina,"Tahun ini ingin fokus ke kesehatan fisik & mental, karena itu investasi jangka panjang",2026-01-01 22:32:35
https://www.instagram.com/p/DS8_dsjEvn9/,rizki.hermawan89,2026 semoga bisa jadi versi diri yang lebih disiplin dan bertanggung jawab,2026-01-01 22:33:13
